Index,MethodName,LOC,CyclomaticComplexity,Churn,LocAdded,NewcomerRisk,Auth,WeekendCommit, nSmell, isBuggy
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscribeRequest",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequest",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeSubscribeRequest",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSubscribeRequest",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasConsumeRequest",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequest",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeConsumeRequest",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearConsumeRequest",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasUnsubscribeRequest",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequest",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeUnsubscribeRequest",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearUnsubscribeRequest",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStopDeliveryRequest",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequest",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStopDeliveryRequest",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStopDeliveryRequest",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStartDeliveryRequest",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequest",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStartDeliveryRequest",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStartDeliveryRequest",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasCloseSubscriptionRequest",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequest",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeCloseSubscriptionRequest",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearCloseSubscriptionRequest",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsg",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized",15,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo",8,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeReplace",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",9,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization",5,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",7,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",9,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",16,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized",11,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",35,7,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsg",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsg",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsg",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMsg",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeMsg",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearMsg",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsgBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsgOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMsgFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasOptions",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageBound",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageFilter",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMessageFilter",14,3,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMessageFilterBytes",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageWindowSize",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized",7,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo",17,5,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize",25,6,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeReplace",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",9,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization",5,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",16,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build",7,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed",9,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial",28,6,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",8,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",17,6,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom",50,10,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasOptions",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getOptions",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setOptions",13,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setOptions",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeOptions",16,4,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearOptions",10,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getOptionsBuilder",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getOptionsOrBuilder",7,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getOptionsFieldBuilder",13,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageBound",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMessageBound",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearMessageBound",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageFilter",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getMessageFilter",10,2,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMessageFilter",9,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearMessageFilter",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMessageFilter",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageWindowSize",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setMessageWindowSize",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearMessageWindowSize",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::valueOf",8,5,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetValueMap",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::findValueByNumber",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::valueOf",8,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscriberId",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasCreateOrAttach",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSynchronous",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMessageBound",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasPreferences",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasForceAttach",3,1,0,0,0.0,0,0,1,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields",8,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized",11,3,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo",23,7,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize",33,8,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeReplace",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",9,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom",11,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",5,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom",7,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder",1,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType",6,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable",4,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization",5,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create",3,1,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear",20,2,0,0,0.0,0,0,0,No
4,"hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone",3,1,0,0,0.0,0,0,1,No
