Release_Index,MethodName,LOC,Parameters_Count,Fan_Out,Cyclomatic_Complexity,LCOM,Churn,LOC_Added,Newcomer_Risk,n_Auth,Weekend_Commit,isBuggy
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasConsumeRequest,3,0,0,1,58,493,493,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequest,7,0,1,2,58,493,493,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest,13,1,2,3,58,500,497,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest,11,1,3,2,58,481,481,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeConsumeRequest,16,1,5,4,58,493,489,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearConsumeRequest,10,0,3,2,58,504,497,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestBuilder,5,0,3,1,58,492,490,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestOrBuilder,7,0,1,2,58,502,499,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestFieldBuilder,13,0,2,2,58,500,497,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasUnsubscribeRequest,3,0,0,1,58,485,483,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequest,7,0,1,2,58,489,485,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest,13,1,2,3,58,487,484,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest,11,1,3,2,58,490,489,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeUnsubscribeRequest,16,1,5,4,58,488,488,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearUnsubscribeRequest,10,0,3,2,58,481,481,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestBuilder,5,0,3,1,58,481,481,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestOrBuilder,7,0,1,2,58,481,481,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestFieldBuilder,13,0,2,2,58,481,481,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStopDeliveryRequest,3,0,0,1,58,481,481,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequest,7,0,1,2,58,481,481,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest,13,1,2,3,58,487,487,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest,11,1,3,2,58,502,492,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStopDeliveryRequest,16,1,5,4,58,504,502,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStopDeliveryRequest,10,0,3,2,58,514,509,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestBuilder,5,0,3,1,58,491,488,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestOrBuilder,7,0,1,2,58,493,489,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestFieldBuilder,13,0,2,2,58,486,482,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStartDeliveryRequest,3,0,0,1,58,483,482,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequest,7,0,1,2,58,486,484,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest,13,1,2,3,58,506,499,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest,11,1,3,2,58,496,493,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStartDeliveryRequest,16,1,5,4,58,481,481,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStartDeliveryRequest,10,0,3,2,58,497,497,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestBuilder,5,0,3,1,58,497,497,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestOrBuilder,7,0,1,2,58,497,497,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestFieldBuilder,13,0,2,2,58,572,572,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasCloseSubscriptionRequest,3,0,0,1,58,571,571,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequest,7,0,1,2,58,574,573,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest,13,1,2,3,58,572,572,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest,11,1,3,2,58,576,574,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeCloseSubscriptionRequest,16,1,5,4,58,584,580,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearCloseSubscriptionRequest,10,0,3,2,58,582,580,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestBuilder,5,0,3,1,58,587,584,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestOrBuilder,7,0,1,2,58,584,580,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestFieldBuilder,13,0,2,2,58,586,581,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,105,8,4,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization,11,0,7,2,105,13,7,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create,3,0,0,1,105,4,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clear,58,0,3,8,105,13,13,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clone,3,0,3,1,105,0,0,0.0,0,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::build,7,0,3,2,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildParsed,9,0,4,2,105,6,6,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::buildPartial,89,0,3,21,105,107,76,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,8,1,1,2,105,19,16,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,51,1,43,16,105,31,28,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized,61,0,19,19,105,35,25,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeFrom,131,2,39,27,105,83,58,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasProtocolVersion,3,0,0,1,105,11,7,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setProtocolVersion,9,1,1,2,105,6,6,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearProtocolVersion,6,0,1,1,105,4,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasType,3,0,0,1,105,4,2,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setType,9,1,1,2,105,6,3,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearType,6,0,1,1,105,4,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::ensureTriedServersIsMutable,6,0,0,2,105,7,7,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getTriedServers,3,1,1,1,105,0,0,0.0,0,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTriedServers,10,2,3,2,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addTriedServers,9,1,3,2,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::addAllTriedServers,7,1,3,1,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTriedServers,6,0,2,1,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTxnId,3,0,0,1,105,0,0,0.0,0,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTxnId,6,1,1,1,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTxnId,6,0,1,1,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasShouldClaim,3,0,0,1,105,0,0,0.0,0,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setShouldClaim,6,1,1,1,105,6,6,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearShouldClaim,6,0,1,1,105,21,11,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasTopic,3,0,0,1,105,22,20,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setTopic,9,1,1,2,105,22,20,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearTopic,6,0,3,1,105,22,20,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasPublishRequest,3,0,0,1,105,10,5,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequest,7,0,1,2,105,12,6,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setPublishRequest,13,1,2,3,105,6,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setPublishRequest,11,1,3,2,105,5,3,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergePublishRequest,16,1,5,4,105,21,14,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearPublishRequest,10,0,3,2,105,11,8,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestBuilder,5,0,3,1,105,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestOrBuilder,7,0,1,2,105,0,0,0.0,0,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getPublishRequestFieldBuilder,13,0,2,2,105,4,4,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasSubscribeRequest,3,0,0,1,105,1,1,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequest,7,0,1,2,105,1,1,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest,13,1,2,3,105,3,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setSubscribeRequest,11,1,3,2,105,4,3,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeSubscribeRequest,16,1,5,4,105,10,6,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearSubscribeRequest,10,0,3,2,105,6,4,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestBuilder,5,0,3,1,105,5,3,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestOrBuilder,7,0,1,2,105,7,4,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSubscribeRequestFieldBuilder,13,0,2,2,105,6,3,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasConsumeRequest,3,0,0,1,105,493,493,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequest,7,0,1,2,105,493,493,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest,13,1,2,3,105,500,497,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setConsumeRequest,11,1,3,2,105,481,481,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeConsumeRequest,16,1,5,4,105,493,489,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearConsumeRequest,10,0,3,2,105,504,497,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestBuilder,5,0,3,1,105,492,490,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestOrBuilder,7,0,1,2,105,502,499,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getConsumeRequestFieldBuilder,13,0,2,2,105,500,497,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasUnsubscribeRequest,3,0,0,1,105,485,483,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequest,7,0,1,2,105,489,485,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest,13,1,2,3,105,487,484,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setUnsubscribeRequest,11,1,3,2,105,490,489,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeUnsubscribeRequest,16,1,5,4,105,488,488,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearUnsubscribeRequest,10,0,3,2,105,481,481,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestBuilder,5,0,3,1,105,481,481,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestOrBuilder,7,0,1,2,105,481,481,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getUnsubscribeRequestFieldBuilder,13,0,2,2,105,481,481,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStopDeliveryRequest,3,0,0,1,105,481,481,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequest,7,0,1,2,105,481,481,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest,13,1,2,3,105,487,487,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStopDeliveryRequest,11,1,3,2,105,502,492,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStopDeliveryRequest,16,1,5,4,105,504,502,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStopDeliveryRequest,10,0,3,2,105,514,509,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestBuilder,5,0,3,1,105,491,488,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestOrBuilder,7,0,1,2,105,493,489,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStopDeliveryRequestFieldBuilder,13,0,2,2,105,486,482,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasStartDeliveryRequest,3,0,0,1,105,483,482,0.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequest,7,0,1,2,105,486,484,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest,13,1,2,3,105,506,499,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setStartDeliveryRequest,11,1,3,2,105,496,493,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeStartDeliveryRequest,16,1,5,4,105,481,481,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearStartDeliveryRequest,10,0,3,2,105,497,497,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestBuilder,5,0,3,1,105,497,497,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestOrBuilder,7,0,1,2,105,497,497,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getStartDeliveryRequestFieldBuilder,13,0,2,2,105,572,572,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasCloseSubscriptionRequest,3,0,0,1,105,571,571,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequest,7,0,1,2,105,574,573,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest,13,1,2,3,105,572,572,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::setCloseSubscriptionRequest,11,1,3,2,105,576,574,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::mergeCloseSubscriptionRequest,16,1,5,4,105,584,580,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::clearCloseSubscriptionRequest,10,0,3,2,105,582,580,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestBuilder,5,0,3,1,105,587,584,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestOrBuilder,7,0,1,2,105,584,580,1.0,1,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getCloseSubscriptionRequestFieldBuilder,13,0,2,2,105,586,581,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,27,25,25,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::hasMsg,3,0,0,1,27,0,0,0.0,0,0,1,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::initFields,3,0,1,1,27,7,7,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::isInitialized,15,0,3,4,27,14,11,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeTo,8,1,4,2,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::getSerializedSize,13,0,3,3,27,12,8,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::writeReplace,5,0,1,1,27,12,8,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,5,1,3,1,27,10,9,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,27,9,8,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,4,1,3,1,27,4,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,27,4,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,4,1,3,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,27,4,2,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,9,1,3,2,27,7,7,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseDelimitedFrom,11,2,3,2,27,7,7,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,5,1,3,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::parseFrom,7,2,3,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,1,0,1,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,1,0,1,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilder,3,1,2,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::toBuilder,1,0,1,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::newBuilderForType,6,1,0,1,27,0,0,0.0,0,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::internalGetFieldAccessorTable,4,0,0,1,27,13,13,0.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::maybeForceBuilderInitialization,5,0,1,2,27,13,13,1.0,1,0,0,No
3,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java::create,3,0,0,1,27,1,1,0.0,1,0,0,No
